,Reviews,Summary
30,"[3, 12377, 2, 1757, 16624, 8452, 12095, 3, 2, 2044, 10338, 2, 2533, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 17674, 2, 2533, 2, 3, 5814, 6588, 2, 3, 21025, 1757, 2, 3, 25644, 2, 14391, 5, 3, 2, 17059, 16811, 22682, 3, 2, 10458, 10338, 6, 3, 9890, 3, 6725, 23912, 5814, 9890, 3, 2, 25752, 2, 6725, 1]","[3, 2, 2044, 2, 1757, 16624, 8452, 12095, 3, 2, 2044, 10338, 2, 2533, 2, 3, 5814, 6588, 2, 3, 2, 16811, 22036, 5814, 14142, 6609, 9890, 2, 2044, 3, 26672, 2, 17674, 2, 16811, 27616, 2, 6, 3, 9890, 3, 2, 17674, 2, 2533, 2, 6, 3, 2, 3700, 6469, 8194, 2, 3, 2795, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 1]"
31,"[3, 8194, 3700, 2, 14391, 23110, 3, 2, 2044, 10338, 2, 2795, 1757, 6, 3, 2, 6609, 3700, 6652, 3, 2, 2795, 10458, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 20000, 6609, 2, 6725, 3, 8194, 3, 3700, 2, 2795, 5, 3, 2, 2533, 15517, 13400, 2, 3, 5814, 17657, 2, 22682, 3, 5814, 17674, 2, 2044, 6, 3, 9890, 1]","[3, 2, 2533, 3700, 2, 14391, 23110, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 3, 2795, 3, 5814, 14601, 14982, 6588, 2, 7184, 2, 6469, 8724, 13400, 28232, 25083, 3, 7948, 2, 17059, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 1757, 3, 2795, 2, 18, 2, 2533, 3, 20000, 6609, 6588, 1]"
32,"[3, 14982, 19229, 2, 25752, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 10458, 10338, 6, 3, 9890, 3, 2, 6652, 7948, 7184, 3, 21025, 2, 15042, 3, 2, 2533, 7948, 2, 22581, 2, 5345, 2, 5, 3, 12095, 25157, 7948, 3, 2, 2044, 10338, 2, 2533, 2, 6, 3, 9890, 8724, 3, 14982, 6469, 9890, 14982, 12681, 14391, 20447, 15042, 3, 2, 1]","[3, 2, 1757, 19229, 2, 25752, 3, 2, 10458, 8452, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 6652, 7948, 7184, 3, 2, 2533, 7948, 2, 2533, 15042, 5345, 2, 6, 3, 12095, 25157, 7948, 3, 14142, 3, 6588, 3700, 2, 2533, 2, 3, 2, 14709, 3, 14391, 2, 12377, 6469, 3, 1]"
33,"[3, 21325, 6652, 5345, 17657, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 5, 3, 12377, 8452, 2, 3700, 5345, 3, 2, 17148, 10458, 2795, 6652, 6, 3, 9890, 8724, 2, 6588, 2, 5814, 22682, 3, 5814, 2044, 10338, 2, 2044, 5, 3, 5814, 6588, 2, 3, 14982, 10458, 2533, 3, 2, 17238, 2, 17238, 22682, 6, 1]","[3, 2, 2795, 6652, 5345, 17657, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 6, 12681, 3, 2, 17148, 10458, 2795, 12377, 6609, 2, 6469, 3, 12377, 8452, 2, 3700, 5345, 2044, 6469, 3, 2795, 3, 19414, 2, 21025, 2, 7184, 2, 21325, 3, 2, 10338, 2, 19229, 20447, 21325, 12681, 8724, 22123, 2, 2795, 12095, 21325, 1]"
34,"[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 22420, 12095, 3, 3700, 5814, 2044, 2, 8194, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 25610, 2, 14709, 23912, 15042, 5, 3, 2, 2533, 10458, 8452, 2, 15042, 3, 14391, 6725, 12095, 6, 3, 7184, 3700, 2, 9890, 3, 2, 2533, 10458, 2044, 3, 2, 1757, 13400, 2, 2533, 2, 1]","[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 22420, 12095, 3, 2, 2044, 10338, 2, 2533, 3, 5814, 6588, 2, 3, 8194, 2, 2795, 8194, 2, 2795, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 25610, 2, 14709, 23912, 15042, 3, 2795, 3, 2795, 25157, 15042, 3, 14142, 29577, 6588, 2, 12377, 3, 14142, 3700, 5814, 2044, 2, 24832, 1]"
35,"[3, 2, 1757, 2, 12095, 3, 7948, 2, 2044, 15517, 15042, 3, 17059, 14601, 2, 9890, 6, 3, 9890, 8724, 7184, 3700, 6725, 14709, 3, 14142, 6469, 9890, 2, 2044, 3, 6725, 3700, 5345, 6652, 17148, 2, 3, 2, 17238, 5345, 6609, 15042, 12095, 5, 3, 8194, 2, 13400, 16624, 15042, 5345, 2, 3, 2, 10458, 10338, 6, 3, 9890, 3, 14982, 6469, 1]","[3, 2, 1757, 2, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 12681, 17148, 2, 2533, 2, 3, 2, 17238, 5345, 6609, 15042, 12095, 3, 2795, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 7948, 6609, 9890, 6469, 17657, 7184, 2, 6469, 3, 2, 10338, 1]"
36,"[3, 2533, 6609, 9592, 21025, 2, 2795, 6588, 2, 9890, 1757, 3, 2, 2533, 8452, 2, 5814, 9890, 1757, 3, 3700, 10458, 10338, 2, 24832, 2044, 3, 2, 10458, 10338, 3, 2, 2533, 8452, 2, 2533, 15042, 6, 3, 9890, 3, 2, 21044, 2, 2044, 3, 26798, 5814, 22682, 8724, 3, 2, 14142, 2, 19473, 5, 3, 2, 29812, 17238, 2533, 3, 12377, 1]","[3, 2, 2533, 8452, 2, 5814, 9890, 1757, 3, 3700, 10458, 10338, 2, 24832, 2044, 3, 21025, 2, 9890, 1757, 6, 3, 9890, 3, 2, 21044, 2, 2044, 3, 26798, 5814, 22682, 8724, 3, 2, 14142, 2, 19473, 6, 3, 12377, 10338, 6725, 12377, 16624, 6725, 2, 1757, 3, 2, 29812, 17238, 2533, 3, 2795, 3, 17059, 5345, 3700, 6725, 24832, 2795, 1757, 1]"
37,"[3, 17148, 6469, 2, 2533, 3, 2, 8452, 12095, 2, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 6469, 17657, 2, 2533, 15042, 5, 3, 2, 17148, 10458, 2795, 6652, 3, 12377, 8452, 2, 3700, 25945, 3, 19473, 2, 6609, 2, 6, 3, 9890, 3, 7948, 2, 2044, 15517, 15042, 3, 5814, 17674, 2, 2044, 5, 3, 3700, 5814, 2044, 2, 1]","[3, 2, 2533, 6469, 2, 2533, 3, 2, 8452, 12095, 2, 3, 2795, 3, 5814, 17674, 2, 16811, 1757, 2, 8194, 2, 6, 3, 9890, 3, 2, 17148, 10458, 2795, 12377, 6609, 2, 3, 12377, 8452, 2, 3700, 5345, 3, 19473, 2, 6609, 2, 3, 2795, 3, 1757, 10458, 2, 3, 14142, 2, 17674, 2, 2795, 1757, 3, 2, 10338, 2, 19229, 6469, 1]"
38,"[3, 2, 10338, 2, 14391, 6652, 3, 2, 2533, 8452, 2, 20447, 3, 2, 25752, 7948, 25610, 6588, 5345, 2, 6, 3, 2, 2533, 2, 2533, 2, 12681, 9592, 2, 23110, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 12681, 17148, 5814, 23110, 2, 5, 3, 5814, 17657, 2, 22682, 5345, 2, 3, 5814, 17674, 2, 2044, 6, 3, 9890, 3, 2, 1]","[3, 2, 2533, 8452, 2, 6469, 12681, 9592, 2, 23110, 2, 3, 2795, 12681, 3, 8194, 5345, 2, 31483, 2, 6469, 3, 2533, 10338, 20447, 9592, 6469, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 12681, 17148, 5814, 23110, 2, 3, 2795, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 5814, 14142, 6609, 9890, 2, 2044, 3, 9890, 1]"
39,"[3, 12095, 8452, 6725, 14709, 5814, 2, 2795, 3, 19473, 2, 6609, 2, 1757, 6, 3, 9890, 3, 2, 1757, 2, 2533, 15517, 15042, 3, 14142, 3, 2044, 2, 22123, 2, 3, 12095, 2, 1757, 24832, 31483, 2044, 5, 3, 2, 10338, 10458, 2533, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 2, 2533, 10458, 2044, 3, 1]","[3, 2, 14709, 7184, 6725, 17657, 3, 12377, 6469, 2, 2533, 6652, 6725, 7184, 2, 3, 2795, 3, 5814, 2044, 10458, 3700, 2, 7184, 2, 6, 3, 9890, 3, 12095, 2, 1757, 24832, 2044, 3, 2, 1757, 2, 2533, 18352, 3, 14391, 2, 12377, 1757, 6, 3, 2795, 3, 2, 2533, 10458, 2044, 3, 19414, 2, 14391, 12095, 2, 6725, 3, 2, 10338, 1]"
40,"[3, 3700, 6725, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 17238, 2533, 2, 1757, 2, 3, 2, 2533, 7948, 6, 3, 9890, 3, 6725, 2, 6588, 2, 5, 3, 2, 17148, 5814, 22682, 3, 2, 10458, 10338, 6, 3, 9890, 3, 2, 2533, 8452, 3, 14142, 8724, 22036, 2, 20000, 8724, 2, 17238, 22682, 3, 7948, 6609, 9890, 6469, 1]","[3, 2, 6725, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 17238, 2533, 2, 1757, 2, 3, 2, 2533, 7948, 3, 2795, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 6725, 2, 6588, 2, 6, 12681, 3, 2, 2533, 2, 2533, 2, 2044, 6469, 3, 2, 17148, 10458, 2795, 12095, 3, 2795, 3, 2, 10338, 2, 19229, 20447, 21325, 1]"
41,"[3, 20447, 2, 22420, 12095, 3, 5814, 6588, 2, 3, 10458, 14709, 2, 23110, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 2044, 10338, 2, 2044, 6, 3, 9890, 3, 2, 3700, 6469, 8194, 2, 5, 3, 19229, 2, 25610, 2, 3, 2044, 10458, 8452, 2, 1757, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 8194, 25945, 5814, 2044, 6652, 1]","[3, 2, 2533, 2, 22420, 12095, 3, 5814, 6588, 2, 3, 10458, 14709, 2, 23110, 3, 3700, 5814, 2044, 2, 8194, 2, 3, 2795, 3, 2044, 10458, 7948, 2, 6, 3, 9890, 3, 2, 3700, 6469, 8194, 2, 6, 12681, 3, 12377, 10338, 6725, 23110, 6469, 3, 2, 29812, 17238, 2044, 6469, 3, 2795, 3, 14142, 2, 17674, 2, 2044, 2, 3, 21025, 1]"
42,"[12681, 20447, 8452, 6725, 18, 2, 2533, 5345, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 1757, 6, 3, 9890, 12681, 21044, 2, 9890, 3, 8194, 10458, 10338, 22682, 2, 3, 3700, 6609, 1757, 5814, 2044, 6469, 6588, 21302, 2, 5, 3, 2533, 6652, 25644, 6469, 3700, 6588, 2, 9592, 8452, 3, 5814, 17657, 2, 22682, 204, 3, 5814, 7184, 2, 6, 3, 1]","[3, 2, 20447, 8452, 6725, 18, 2, 2533, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 6, 3, 9890, 3, 6725, 23912, 5814, 31585, 2795, 12681, 3, 8194, 10458, 10338, 2, 12377, 2, 6, 3, 2, 2533, 7948, 2, 2533, 2, 2795, 2, 5345, 2, 3, 2, 6652, 7948, 7184, 3, 2795, 1]"
43,"[3, 7948, 6652, 15042, 12095, 3, 6588, 2, 12095, 2, 3, 2795, 3, 3700, 5814, 2044, 2, 8194, 2, 6, 3, 9890, 3, 5814, 17657, 2, 22581, 2, 3, 14142, 3700, 5814, 2044, 2, 9890, 5, 3, 5814, 6588, 2, 3, 8194, 2, 2795, 8194, 2, 2795, 2, 3, 318, 3, 2795, 19473, 22141, 2, 9890, 6, 3, 9890, 3, 5814, 6588, 2, 1]","[3, 2, 2533, 6652, 15042, 12095, 3, 3700, 5814, 2044, 2, 8194, 2, 3, 2795, 3, 10458, 2795, 6588, 2, 8194, 2, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 2, 10338, 2, 8194, 2, 3, 2795, 3, 2, 17238, 2, 17238, 22682, 3, 9592, 6588, 2, 12377, 3, 5814, 6588, 2, 3, 8194, 2, 2795, 8194, 2, 2795, 2, 1]"
44,"[3, 14982, 19229, 2, 25752, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 12377, 8452, 2, 3700, 5345, 3, 2, 10458, 10338, 3, 2, 2533, 7948, 2, 2533, 15042, 5345, 2, 5, 3, 2, 10338, 2, 24392, 5345, 18632, 3, 2, 10458, 8452, 2, 6, 3, 9890, 3, 2, 2533, 15517, 13400, 2, 3, 1]","[3, 2, 1757, 19229, 2, 25752, 3, 2, 10458, 8452, 2, 3, 2795, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2795, 25157, 15042, 3, 2, 2533, 7948, 2, 2533, 2, 2795, 2, 5345, 2, 3, 12377, 8452, 2, 3700, 5345, 3, 2795, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 2, 2533, 1]"
45,"[3, 6469, 3700, 6588, 2, 18352, 16624, 8452, 12095, 3, 7948, 2, 2044, 15517, 15042, 3, 17059, 14601, 2, 9890, 6, 3, 9890, 3, 6652, 8452, 2, 12095, 3, 14142, 3, 2, 2533, 6652, 8452, 2, 16624, 15042, 5345, 2, 3, 2, 6588, 17059, 9890, 5, 3, 2, 17059, 16811, 22682, 3, 2, 10458, 10338, 6, 3, 9890, 8724, 3, 2, 10338, 2, 1]","[3, 2, 3700, 6588, 2, 18352, 16624, 8452, 12095, 3, 2, 17059, 16811, 22682, 3, 2, 10458, 10338, 3, 2795, 3, 3700, 5814, 2044, 2, 9890, 6, 3, 9890, 3, 6652, 8452, 2, 12095, 3, 2, 21044, 2, 2044, 3, 2, 2533, 6652, 8452, 2, 16624, 15042, 5345, 2, 3, 2795, 3, 2, 17148, 10458, 2795, 6652, 3, 14142, 3, 25945, 6469, 2, 1]"
46,"[3, 8194, 3700, 2, 14391, 23110, 3, 2, 2044, 10338, 2, 1757, 2, 2044, 3, 12095, 2, 1757, 24832, 2533, 6, 3, 2, 6609, 3700, 6652, 3, 2, 2795, 10458, 2, 6, 3, 9890, 3, 2044, 2, 22123, 2, 3, 20000, 6609, 2, 6725, 3, 8194, 3, 3700, 2, 2795, 5, 3, 2, 2533, 8452, 2, 5814, 3, 5814, 17657, 2, 22581, 3, 1]","[3, 2, 2533, 3700, 2, 14391, 23110, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 1757, 6, 12681, 3, 2, 17059, 17657, 2, 21325, 3, 26798, 2, 8194, 17148, 3, 2795, 8724, 2, 5345, 2044, 12377, 2, 3, 2, 1757, 9890, 2, 5, 1, 0, 0, 0]"
47,"[3, 2, 22123, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 2044, 10338, 2, 2044, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 2, 3700, 21325, 6725, 5, 3, 14982, 6469, 2, 17657, 22581, 3700, 8452, 7184, 2, 3, 13400, 2, 2795, 6469, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 8194, 1]","[3, 2, 22123, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 3, 2795, 3, 14982, 6469, 2, 17657, 22581, 3700, 10338, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 6, 12681, 3, 14142, 5814, 2044, 10458, 22581, 12377, 6469, 3, 8194, 25945, 5814, 2044, 6652, 3, 2795, 3, 14142, 3, 5814, 6588, 2, 3, 9592, 7184, 1]"
48,"[3, 12095, 2, 1757, 24832, 2044, 3, 2, 1757, 2, 2533, 18352, 3, 2, 2044, 10338, 2, 1757, 1757, 6, 3, 9890, 3, 2, 2533, 10458, 2044, 3, 2, 2533, 10458, 13400, 16624, 15042, 3, 2, 3700, 20447, 2, 2533, 5, 3, 5814, 6588, 2, 3, 2044, 2, 26672, 2533, 3, 2, 17238, 2, 17238, 22682, 6, 3, 9890, 3, 29577, 10338, 10458, 1]","[3, 2, 14709, 7184, 6725, 17657, 3, 2, 2044, 10338, 2, 2795, 2, 3, 2, 2044, 3, 12095, 2, 1757, 24832, 3700, 3, 2, 1757, 2, 2533, 18352, 6, 3, 9890, 3, 2, 2533, 10458, 2044, 3, 2, 2533, 10458, 13400, 16624, 15042, 6, 3, 2795, 3, 12095, 8452, 6725, 14709, 5814, 2, 2795, 3, 5814, 2044, 10338, 2, 2795, 1757, 5, 1, 0]"
49,"[3, 12377, 2, 1757, 3, 16624, 14709, 6725, 3, 2, 2533, 25157, 2, 2533, 14982, 6588, 2, 9890, 6, 3, 9890, 3, 6725, 23912, 5814, 9890, 3, 2, 2795, 10458, 22682, 5345, 2, 5, 3, 2, 2533, 16624, 8452, 14391, 6652, 3, 6469, 15042, 22141, 14601, 2, 1757, 30610, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 8194, 2, 13400, 16624, 1]","[3, 2, 2044, 2, 1757, 16624, 8452, 12095, 3, 16624, 14709, 6725, 8724, 25644, 5345, 7184, 2, 3, 12377, 2, 1757, 6, 3, 9890, 3, 6725, 23912, 5814, 8194, 8724, 3, 3700, 2, 17238, 1757, 3, 2795, 3, 14142, 6469, 9890, 2, 2044, 3, 2, 3700, 6469, 8194, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50,"[3, 14982, 19229, 25610, 2, 18632, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 2795, 2, 2044, 2, 7948, 2, 21302, 25083, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2, 8452, 12377, 10458, 2795, 5, 3, 2, 6609, 3700, 6652, 3, 2, 2795, 10458, 2, 6, 3, 9890, 3, 5814, 16811, 17674, 2, 9890, 3, 18352, 2, 2795, 1]","[3, 2, 1757, 19229, 25610, 2, 18632, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2795, 2, 2044, 2, 7948, 2, 21302, 25083, 3, 2795, 3, 2, 6609, 3700, 12377, 6469, 6, 3, 9890, 24697, 12681, 17148, 2, 6469, 3, 2, 3700, 6588, 2, 9592, 6469, 3, 2795, 3, 2, 10338, 2, 19229, 20447, 21325, 12681, 3, 2795, 2, 2044, 2, 7948, 1]"
51,"[3, 10338, 2, 17059, 18, 2, 19229, 5345, 18737, 3, 2, 2044, 10338, 2, 3, 5814, 6588, 2, 3, 3700, 2, 18632, 23110, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 6469, 23110, 2, 5, 3, 2, 19229, 5345, 18737, 22682, 3, 12095, 2, 1757, 24832, 31483, 2044, 6, 3, 9890, 3, 7184, 3700, 2, 9890, 3, 2, 2533, 10458, 1]","[3, 2, 2044, 2, 17059, 18, 2, 19229, 5345, 18737, 3, 12095, 2, 1757, 24832, 31483, 2044, 3, 3700, 2, 2795, 7948, 15042, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 6469, 23110, 2, 6, 3, 2, 2533, 10458, 2044, 3, 6725, 17657, 2, 15042, 12681, 6609, 2, 3, 2795, 3, 14142, 8724, 22036, 2, 20000, 12681, 2, 7948, 6609, 1]"
52,"[3, 5814, 2, 22420, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 6725, 12095, 14391, 6, 3, 9890, 3, 7948, 2, 6469, 17657, 3, 14142, 24697, 6609, 2, 2533, 20000, 15042, 12681, 3, 2, 2533, 2, 6609, 6588, 31483, 2, 6469, 5, 3, 6725, 12095, 7184, 2, 3, 14142, 3, 6725, 2, 14142, 1]","[3, 2, 22420, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 6, 3, 9890, 3, 7948, 2, 6469, 17657, 3, 14142, 24697, 6609, 2, 2533, 20000, 15042, 6, 3, 6725, 12095, 7184, 2, 3, 14142, 3, 6725, 2, 14142, 6725, 5345, 2, 3, 2795, 8724, 2, 6609, 1757, 15517, 15042, 3, 2, 18737, 19229, 1]"
53,"[3, 2, 2533, 5345, 2, 3, 10458, 2795, 6588, 2, 7184, 2, 1757, 6, 3, 9890, 3, 2795, 9890, 2, 20000, 3, 2, 2533, 1757, 20000, 15042, 3, 6652, 9890, 2, 12095, 5, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 2, 16811, 22036, 5814, 14142, 6609, 9890, 2, 3, 9890, 30610, 6, 3, 9890, 3, 13400, 25157, 2, 2044, 1]","[3, 2, 2533, 5345, 2, 3, 10458, 2795, 6588, 2, 7184, 2, 1757, 3, 2795, 3, 5814, 17674, 2, 16811, 1757, 2, 7184, 2, 1757, 6, 3, 9890, 3, 6652, 9890, 2, 12095, 3, 2, 2533, 1757, 20000, 15042, 6, 3, 2533, 3, 13400, 25157, 2, 2044, 6652, 3, 2, 10458, 10338, 3, 2795, 2, 8194, 2, 2795, 16624, 15042, 5345, 2, 5, 1]"
54,"[3, 8452, 2, 6652, 2, 2533, 6652, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 6588, 2, 6469, 23110, 3, 2, 10458, 10338, 3, 6725, 17657, 2, 6725, 3, 2, 18632, 6469, 3700, 5, 3, 5814, 6588, 2, 3, 3700, 2, 1757, 2, 3, 2795, 19473, 22141, 2, 9890, 6, 3, 9890, 3, 14142, 6725, 3, 12095, 8452, 20447, 8194, 1]","[3, 2, 6652, 2, 2533, 6652, 3, 3700, 5814, 2044, 2, 7184, 2, 3, 2795, 8724, 25157, 10458, 2795, 14982, 6588, 2, 7184, 2, 6, 3, 9890, 3, 6588, 2, 6469, 23110, 3, 2, 10458, 10338, 3, 6725, 17657, 2, 6725, 5345, 2, 8724, 3, 2, 18632, 25157, 3, 2795, 3, 14142, 6725, 3, 12095, 8452, 20447, 8194, 3, 5814, 6588, 2, 3, 1]"
55,"[12681, 20447, 8452, 6725, 2, 25752, 3, 2, 10458, 8452, 2, 6, 3, 9890, 3, 2, 6652, 7948, 7184, 3, 2044, 2, 22123, 2, 3, 2, 2533, 7948, 2, 2533, 15042, 5345, 2, 5, 3, 12095, 25157, 7948, 3, 2, 2044, 10338, 2, 2533, 2, 8724, 3, 5814, 14142, 6609, 9890, 1757, 8724, 13400, 6469, 2, 6, 3, 9890, 3, 9890, 2, 3, 1]","[3, 2, 20447, 8452, 6725, 2, 25752, 3, 2, 10458, 8452, 2, 3, 2795, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 6652, 7948, 7184, 3, 2, 2533, 7948, 2, 2533, 15042, 5345, 2, 6, 3, 2533, 6652, 25644, 6469, 3700, 6588, 2, 9592, 8452, 3, 2, 2533, 8452, 2, 2533, 15042, 5345, 1]"
56,"[3, 17148, 6469, 2, 2044, 2, 12095, 3, 2, 8452, 12095, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 8194, 2, 13400, 16624, 15042, 5345, 2, 5, 3, 2, 2044, 10338, 2, 2795, 2, 12681, 6609, 1757, 9592, 19414, 2, 3, 2, 2044, 9592, 6652, 6, 3, 9890, 3, 14391, 2, 12377, 1757, 3, 12095, 2, 1757, 24832, 2044, 3, 2, 1]","[3, 2, 2533, 6469, 2, 2044, 2, 12095, 3, 2, 8452, 12095, 2, 3, 2795, 3, 5814, 17674, 2, 16811, 1757, 2, 8194, 2, 6, 3, 9890, 3, 8194, 2, 13400, 16624, 15042, 5345, 2, 6, 3, 2795, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 13400, 2, 3700, 14601, 29812, 23110, 3, 2, 8452, 12377, 10458, 2795, 5, 1, 0, 0, 0, 0]"
57,"[3, 2, 1757, 2, 12095, 3, 2044, 2, 22123, 2, 3, 21025, 2, 8194, 2, 6, 3, 9890, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 20447, 19229, 7184, 2, 12377, 2, 3, 25644, 2, 14391, 5, 3, 2, 13400, 15042, 3, 2, 10458, 10338, 6, 3, 9890, 3, 2, 2533, 2, 2533, 2, 3, 2, 17148, 10458, 1]","[3, 2, 1757, 2, 12095, 3, 21025, 2, 8194, 2, 3, 2795, 3, 3700, 5814, 2044, 2, 8194, 2, 3, 5814, 6588, 2, 3, 2, 17674, 2, 2795, 2, 3, 22036, 25157, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 1757, 3, 2, 1757, 13400, 6652, 6588, 2, 2533, 14982, 14601, 3, 2795, 3, 2, 2533, 2, 2533, 2, 1]"
58,"[3, 2, 18632, 15517, 18352, 6609, 8194, 2, 3, 12377, 21044, 7184, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 5, 3, 2, 2533, 15517, 13400, 2, 3, 5814, 17657, 2, 22682, 3, 5814, 17674, 2, 2044, 6, 3, 9890, 1]","[3, 2, 17674, 25752, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 3, 2795, 3, 5814, 17674, 2, 2795, 6469, 8724, 13400, 28232, 25083, 3, 7948, 2, 17059, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 6, 12681, 3, 20447, 19229, 7184, 2, 23110, 21325, 3, 6652, 9890, 2, 12095, 21325, 3, 1]"
59,"[3, 29577, 19414, 10338, 20000, 3, 17059, 14601, 2, 9890, 3, 2, 2533, 14709, 6725, 6, 3, 9890, 3, 2, 18737, 19229, 3, 14142, 29577, 6588, 2, 23110, 2, 3, 26672, 2, 17674, 2, 16811, 27616, 2, 3, 2, 2044, 6652, 8452, 2, 18352, 1757, 3, 8194, 2, 2795, 8194, 15042, 3, 17059, 2, 17238, 22682, 2, 5, 3, 19229, 2, 12377, 3, 1]","[3, 2, 12377, 19414, 10338, 20000, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 2044, 6652, 8452, 2, 18352, 25083, 3, 2795, 3, 3700, 5814, 2044, 2, 9890, 2, 3, 23912, 2, 12377, 2, 6, 3, 9890, 3, 6725, 2, 17148, 2, 3, 2795, 3, 2, 2533, 2, 12095, 15042, 5345, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
