Unnamed: 0,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
305.0,"Достоинства
       Подошёл точно по разменам, мягкий силиконовый периметр и плотный каркас с ворсовым покрытием изнутри.",2024-02-19,5,120,0,0,0
306.0,"Недостатки
       Нет логотипа (яблочка)",2024-02-07,4,40,0,0,0
307.0,"Достоинства
       Со временем не скользит",2024-01-21,5,42,0,0,0
308.0,"Достоинства
       Аккуратный, гладкий, качественный",2024-01-19,5,52,0,0,0
309.0,"Достоинства
       Хороший,",2024-01-15,5,27,0,0,0
310.0,"Достоинства
       Приятное на ощупь качество, все кнопки нажимаются, по размерам все совпадает, большой выбор цветов",2024-01-08,5,117,1,0,0
311.0,"Достоинства
       Телефон можно уверено держать в руках с этим чехлом, он вообще не скользит",2023-12-31,5,93,0,0,0
312.0,"Достоинства
       Соотношение цена-качество",2023-12-27,5,44,0,0,0
313.0,"Достоинства
       Очень приятный материал",2023-12-20,5,42,0,0,0
314.0,"Достоинства
       Качественный",2023-12-17,5,31,1,0,0
315.0,"Недостатки
       Пахнет",2023-12-14,4,24,1,0,0
316.0,"Достоинства
       Симпатичный, приятный на ощупь",2023-12-07,3,49,0,0,0
317.0,"Достоинства
       Красивый",2023-12-06,2,27,0,0,0
318.0,"Достоинства
       Чехол 🔥 по тактильным и защитным от падения свойствам, хватает на год интенсивной эксплуатации. Однозначно пятёрка!!!",2023-12-06,5,136,0,0,0
319.0,"Достоинства
       Очень приятное покрытие, качественный👍🤩",2023-12-02,5,58,0,0,0
320.0,"Достоинства
       Вначале скользкий, попозже перестает скользить",2023-11-29,3,65,0,0,0
321.0,"Достоинства
       Норм",2023-11-25,5,23,0,0,0
322.0,"Достоинства
       Размер подошел",2023-11-18,5,33,0,0,0
323.0,"Недостатки
       Слишком гладкий,скользкий",2023-10-30,2,43,0,0,0
324.0,"Достоинства
       Не скользит, приятный цвет, внутренняя сторона как бархат- мелкая пыль не царапает корпус телефона 👍",2023-10-26,5,119,0,0,0
325.0,"Достоинства
       приятно держать в руке, не скользит и не впивается в руку, в общем идеально за свои деньги",2023-10-22,5,109,0,0,0
326.0,"Достоинства
       Хороший,красивый качественный плотный чехол ,рекомендую",2023-10-18,5,74,0,0,0
327.0,"Недостатки
       Прислали не тот чехол совершенно,возврат
Пере заказ",2023-10-13,1,69,0,0,0
328.0,"Достоинства
       Отлично",2023-10-13,5,26,0,0,0
329.0,"Достоинства
       Синий и приятный",2023-10-11,4,35,0,0,0
330.0,"Достоинства
       Хороший плотный чехол",2023-10-06,5,40,0,0,0
331.0,"Достоинства
       Супер",2023-09-22,5,24,0,0,0
332.0,"красивый чехол, рекомендую.",2023-09-27,5,27,0,0,0
333.0,"Достоинства
       Чехол хорошо облегает телефон, защищает экран и заднюю панель. Выглядит не дешего",2023-09-19,5,100,0,0,0
334.0,"Достоинства
       Приятный, теплый, удобный",2023-09-03,5,44,0,0,0
335.0,"Чехол супер, выглядит лаконично и удобно лежит в руке. Легко снимается, кнопки все идеально нажимаются. Заказала повторно, предыдущего хватило на год непрерывного использования",2023-08-17,5,176,0,0,0
336.0,"Достоинства
       Приятный цвет",2023-08-06,5,32,1,0,0
337.0,"Достоинства
       Подошел супер!",2023-08-04,5,33,0,0,0
338.0,"Достоинства
       Нет",2023-07-31,1,22,0,0,0
339.0,"Недостатки
       Внизу возле нижних динамиков отошло покрытие",2023-07-18,2,62,0,0,0
340.0,"Достоинства
       Хороший чехол, точная посадка, приятный цвет",2023-07-04,5,63,0,0,0
341.0,"Достоинства
       Внешний вид, приятный на ощупь, микрофибра",2023-06-26,4,61,0,0,0
342.0,"Достоинства
       Хороший чехол, приятный",2023-06-13,4,42,0,0,0
343.0,"Достоинства
       Хороший чехол, все вырезы ровные, цвет соответствует описанию и фотографии",2023-05-19,5,93,1,0,0
344.0,"Достоинства
       Высокие бортики,чехол прикольный",2023-05-15,4,51,0,0,0
345.0,"Достоинства
       не липнет пыль и волосы",2023-05-06,5,42,1,0,0
346.0,"Достоинства
       не хуже дорогих",2023-05-01,5,34,0,0,0
347.0,"Достоинства
       Не пачкается. Приятный материал",2023-04-20,5,50,0,0,0
348.0,"Достоинства
       Сууупер",2023-03-21,5,26,0,0,0
349.0,"Достоинства
       Внешний вид, форма, хорошо защищает",2023-03-18,5,54,0,0,0
350.0,"Достоинства
       Неплохо выглядит",2023-03-13,1,35,0,0,0
351.0,"Достоинства
       Сделан вроде качественно.",2023-03-02,3,44,0,0,0
352.0,"Недостатки
       Очень вонючий чехол",2023-02-07,2,37,0,0,0
353.0,Классный чехол. Не скользит в руке,2023-02-06,5,34,0,0,0
354.0,"Недостатки
       чехол очень быстро начал рваться, а так он отличный",2023-02-02,3,69,0,0,0
355.0,"Достоинства
       Приятный на ощупь",2023-01-27,5,36,0,0,0
356.0,"Достоинства
       Приятный на ощупь, не скользит , дизайн , чувство защиты",2023-01-25,4,75,0,0,0
357.0,"Достоинства
       На первое время возможно пойдет, но не более)))",2023-01-18,2,66,0,0,0
358.0,"Достоинства
       Качество",2023-01-13,5,27,0,0,0
359.0,"Достоинства
       Заказываю уже не первый чехол, очень довольна качеством 
Рекомендую к приобретению 
Цвет, параметры все соответствует картинки и описанию",2022-12-21,5,156,0,0,0
360.0,"Недостатки
       Пришел грязный и с браком",2023-01-10,2,43,1,0,0
361.0,"Достоинства
       Лучшие чехлы за такие деньги) заказала много именно этой фирмы, устраивает абсолютно все: цена, качество, цвет",2022-12-06,5,129,0,0,0
362.0,"Недостатки
       Очень сильно остаются отпечатки пальцев",2022-12-15,3,57,0,0,0
